gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1919791759	7e380070-f762-11e1-a439-00145eb45e9a	586d0802-95b5-4df4-8000-598c7e1d5fba	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.89				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:49.835Z		
1919791758	7e380070-f762-11e1-a439-00145eb45e9a	88bc2195-50f4-47d7-a39f-23a2b7463ea3	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.91				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:47.855Z		
1919791757	7e380070-f762-11e1-a439-00145eb45e9a	0f28e56f-f438-4f24-bbfd-fdef2f0796b5	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.116				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.547Z		RECORDED_DATE_INVALID
1919791754	7e380070-f762-11e1-a439-00145eb45e9a	decdd46a-1d65-446b-b846-a24b3c871a4e	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.1				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.934Z		RECORDED_DATE_INVALID
1919791752	7e380070-f762-11e1-a439-00145eb45e9a	3058c1e9-2053-49fa-8a61-18ee913ffe87	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.109				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.965Z		RECORDED_DATE_INVALID
1919791738	7e380070-f762-11e1-a439-00145eb45e9a	66256a8b-4d5a-4513-9cdf-2d06b34c855f	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG		19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.93				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.896Z		
1919791735	7e380070-f762-11e1-a439-00145eb45e9a	e6b78fe0-3b1d-4927-9f2a-203b400a5248	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.107				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.273Z		RECORDED_DATE_INVALID
1919791734	7e380070-f762-11e1-a439-00145eb45e9a	1ef74d47-4888-46c2-94d6-161cb994e542	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.105				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.096Z		RECORDED_DATE_INVALID
1919791731	7e380070-f762-11e1-a439-00145eb45e9a	f598c59a-7596-458b-a85a-51f7d4fd1f4a	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata		SPECIES	Manis crassicaudata É.Geoffroy Saint-Hilaire, 1803			19456090-b49a-11d8-abeb-b8a03c50a862													5219633	5219633	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.88				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:49.242Z		
1919791726	7e380070-f762-11e1-a439-00145eb45e9a	148f010b-1580-49fa-8973-54916367da63	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.101				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.554Z		RECORDED_DATE_INVALID
1919791722	7e380070-f762-11e1-a439-00145eb45e9a	16eaf920-4fd6-46ae-9feb-c6f20035fe97	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													2437177		PRESERVED_SPECIMEN	NHMUK	ZOO	1999.114				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.013Z		RECORDED_DATE_INVALID
1919791708	7e380070-f762-11e1-a439-00145eb45e9a	a9d54ccf-868e-4bfc-b162-267b491cac72	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.125				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.288Z		
1919791707	7e380070-f762-11e1-a439-00145eb45e9a	6e800684-3339-4c57-bbd0-41806c014de5	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.113				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.491Z		RECORDED_DATE_INVALID
1919791704	7e380070-f762-11e1-a439-00145eb45e9a	99afba75-88cb-43b9-80b0-c6f7934ea428	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.12				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.609Z		RECORDED_DATE_INVALID
1919791674	7e380070-f762-11e1-a439-00145eb45e9a	6900229f-08a7-42f8-a8d2-fadbd3ed2138	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.106				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.527Z		RECORDED_DATE_INVALID
1919791471	7e380070-f762-11e1-a439-00145eb45e9a	56abc34a-892c-4b17-96e3-ae8892b8c6fd	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1998.11				CC0_1_0					2019-04-23T13:15:50.942Z		
1919791219	7e380070-f762-11e1-a439-00145eb45e9a	2260788d-ed84-4f7c-a097-51552308b3da	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN	Yunnan	19456090-b49a-11d8-abeb-b8a03c50a862									1931-01-01T00:00:00Z			1931	5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1996.498				CC0_1_0		G Forrest; Forrest			2019-04-23T13:15:50.960Z		
1919790871	7e380070-f762-11e1-a439-00145eb45e9a	a64e3bc3-6740-4460-8c22-978e07f5ece1	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Sampou-Apoi, 3.5km NNE. of Azama on  Cree	19456090-b49a-11d8-abeb-b8a03c50a862	4.9167	6.0							1995-08-28T00:00:00Z	28	8	1995	5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1996.314				CC0_1_0		Mrs Vida Amassomaowei			2019-04-23T13:15:50.238Z		GEODETIC_DATUM_ASSUMED_WGS84
1919790427	7e380070-f762-11e1-a439-00145eb45e9a	8637f815-d526-4e75-941b-08dc997aedd2	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766	NG		19456090-b49a-11d8-abeb-b8a03c50a862													5219649	5219649	PRESERVED_SPECIMEN	NHMUK	ZOO	1995.025				CC0_1_0					2019-04-23T13:15:50.001Z		
1919789592	7e380070-f762-11e1-a439-00145eb45e9a	20ecbb6d-fd0d-4406-ae63-2a26dd4fa2fe	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1991.0363				CC0_1_0					2019-04-23T13:15:50.240Z		
1919789362	7e380070-f762-11e1-a439-00145eb45e9a	88a8a22f-806a-4b17-931a-f7ad82e482ab	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1990.0522				CC0_1_0					2019-04-23T13:15:49.460Z		
1919783446	7e380070-f762-11e1-a439-00145eb45e9a	7eef0cc5-0542-4cb9-a09b-3b914301a397	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Pholidotus africanus Gray, 1865		W. Africa, River Niger /	19456090-b49a-11d8-abeb-b8a03c50a862													5219632	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1865.3.30.3				CC0_1_0		B Baikie	HOLOTYPE		2019-04-23T13:15:39.382Z		
1919782884	7e380070-f762-11e1-a439-00145eb45e9a	357695cc-922f-4fdc-8f03-766c18d9b962	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis multiscutata		SPECIES	Manis multiscutata Gray, 1843		Western Africa /	19456090-b49a-11d8-abeb-b8a03c50a862													8590559	8590559	PRESERVED_SPECIMEN	NHMUK	ZOO	1846.5.13.18				CC0_1_0		W Rich	HOLOTYPE		2019-04-23T13:15:40.862Z		
1919782688	7e380070-f762-11e1-a439-00145eb45e9a	ca7e37f0-c3e4-4bf5-b715-9a9fc83998a5	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis auritus Hodgson, 1836	NP	Nepal /	19456090-b49a-11d8-abeb-b8a03c50a862													5219643	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1843.1.12.85				CC0_1_0			HOLOTYPE		2019-04-23T13:15:37.949Z		TAXON_MATCH_FUZZY
1919769136	7e380070-f762-11e1-a439-00145eb45e9a	303aa346-2e6b-4434-92d6-f9cde044294f	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2685				CC0_1_0					2019-04-23T13:14:53.657Z		
1919769111	7e380070-f762-11e1-a439-00145eb45e9a	204341d9-50b4-4c00-9688-402b71858440	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2685				CC0_1_0					2019-04-23T13:14:53.417Z		
1919769084	7e380070-f762-11e1-a439-00145eb45e9a	149171b9-698e-4cba-8fac-eb9cc9cc4337	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2684				CC0_1_0					2019-04-23T13:14:53.663Z		
1919769083	7e380070-f762-11e1-a439-00145eb45e9a	0200d05a-357b-49aa-b940-842b0abed475	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2684				CC0_1_0					2019-04-23T13:14:53.697Z		
1919769081	7e380070-f762-11e1-a439-00145eb45e9a	4fbf6dab-f27d-4610-9971-ae05bf638afc	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2689				CC0_1_0					2019-04-23T13:14:53.838Z		
1919769077	7e380070-f762-11e1-a439-00145eb45e9a	7332ede5-f865-4364-bcd6-4f85ae4b6ceb	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2688				CC0_1_0					2019-04-23T13:14:53.279Z		
1919769058	7e380070-f762-11e1-a439-00145eb45e9a	8176d0db-6518-4224-ad6e-42f546d2a394	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2689				CC0_1_0					2019-04-23T13:14:53.998Z		
1919769046	7e380070-f762-11e1-a439-00145eb45e9a	279875a9-cf23-4b3f-ae2d-522a3e2ed24c	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822			19456090-b49a-11d8-abeb-b8a03c50a862													5219628	5219628	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2687				CC0_1_0					2019-04-23T13:14:53.567Z		
1919769044	7e380070-f762-11e1-a439-00145eb45e9a	922d034b-322f-4d58-bd0f-b91468eaefad	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822			19456090-b49a-11d8-abeb-b8a03c50a862													5219628	5219628	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2687				CC0_1_0					2019-04-23T13:14:53.746Z		
1919769042	7e380070-f762-11e1-a439-00145eb45e9a	f4698d74-5f96-4c9d-883a-2b9c15e2962d	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2686				CC0_1_0					2019-04-23T13:14:54.278Z		
1919769032	7e380070-f762-11e1-a439-00145eb45e9a	275e3baf-ee35-475f-9d00-e1ac46b1b419	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2688				CC0_1_0					2019-04-23T13:14:54.276Z		
1919768163	7e380070-f762-11e1-a439-00145eb45e9a	eb23475c-34df-40ab-a763-a82e1db03ef0	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.0687				CC0_1_0					2019-04-23T13:14:52.180Z		
1919768160	7e380070-f762-11e1-a439-00145eb45e9a	d6063775-febd-4173-abe6-9aefff490f51	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.0687				CC0_1_0					2019-04-23T13:14:53.188Z		
1919767983	7e380070-f762-11e1-a439-00145eb45e9a	38671420-510d-4f20-ac05-8d87e4e8a304	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.0241				CC0_1_0					2019-04-23T13:14:54.547Z		
1919767975	7e380070-f762-11e1-a439-00145eb45e9a	4f913d63-04a2-4b9e-bb36-426290545c63	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.0241				CC0_1_0					2019-04-23T13:14:53.375Z		
1919767962	7e380070-f762-11e1-a439-00145eb45e9a	3d18aa4e-87f1-4432-83ba-919af1dc5bc4	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.178				CC0_1_0					2019-04-23T13:14:53.058Z		
1919767880	7e380070-f762-11e1-a439-00145eb45e9a	4c00b2ca-064a-42c0-9b09-2608c23bdcff	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.178				CC0_1_0					2019-04-23T13:14:53.053Z		
1919767329	7e380070-f762-11e1-a439-00145eb45e9a	716f0e61-c424-40ca-8343-04b659d52d65	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CF	Central African Republic	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1979.2034				CC0_1_0					2019-04-23T13:14:53.269Z		
1919766132	7e380070-f762-11e1-a439-00145eb45e9a	53aaa4a8-daf0-4c21-b3ab-62a61107bfb2	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1979.714		D M. Hills		CC0_1_0					2019-04-23T13:14:53.045Z		
1919766129	7e380070-f762-11e1-a439-00145eb45e9a	3212dd90-1623-4144-887a-8ba7e2b2b195	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													2437177		PRESERVED_SPECIMEN	NHMUK	ZOO	1979.776				CC0_1_0					2019-04-23T13:14:52.336Z		
1919759148	7e380070-f762-11e1-a439-00145eb45e9a	5c92c4de-4920-4008-a199-a6a01c00bfa7	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	GH	Ghana | Western | Pampramase	19456090-b49a-11d8-abeb-b8a03c50a862									1971-03-01T00:00:00Z		3	1971	5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.1813				CC0_1_0		S M. Jeffrey; Jeffrey			2019-04-23T13:14:49.468Z		
1919757738	7e380070-f762-11e1-a439-00145eb45e9a	3dbd8972-2106-451e-bf90-86fb8bb4ead4	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata		SPECIES	Manis crassicaudata É.Geoffroy Saint-Hilaire, 1803	LK	Sri Lanka	19456090-b49a-11d8-abeb-b8a03c50a862									1938-07-01T00:00:00Z		7	1938	5219633	5219633	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.139				CC0_1_0					2019-04-23T13:14:49.298Z		
1919757720	7e380070-f762-11e1-a439-00145eb45e9a	27c5c327-8536-40d4-bbd8-ff116780f36a	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832	ZA	South Africa	19456090-b49a-11d8-abeb-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.135				CC0_1_0					2019-04-23T13:14:48.752Z		TAXON_MATCH_FUZZY
1919757690	7e380070-f762-11e1-a439-00145eb45e9a	b8d5eec0-d696-447d-a243-fe033ac71532	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata		SPECIES	Manis crassicaudata É.Geoffroy Saint-Hilaire, 1803	LK	Sri Lanka	19456090-b49a-11d8-abeb-b8a03c50a862													5219633	5219633	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.140				CC0_1_0					2019-04-23T13:14:48.745Z		
1919757683	7e380070-f762-11e1-a439-00145eb45e9a	d8c09a62-3609-4e16-8041-51a8ae15f37b	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													2437177		PRESERVED_SPECIMEN	NHMUK	ZOO	1976.151				CC0_1_0					2019-04-23T13:14:49.011Z		
1919757677	7e380070-f762-11e1-a439-00145eb45e9a	79a94ad3-d098-40a8-8899-00c33f89d896	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832	ZA	South Africa	19456090-b49a-11d8-abeb-b8a03c50a862									1955-02-28T00:00:00Z	28	2	1955	5219630	5219630	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.135				CC0_1_0					2019-04-23T13:14:48.066Z		TAXON_MATCH_FUZZY
1919757670	7e380070-f762-11e1-a439-00145eb45e9a	f75cef15-209b-4c5e-abb5-e5c65ef2cbf7	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata		SPECIES	Manis crassicaudata É.Geoffroy Saint-Hilaire, 1803	LK	Sri Lanka | Kekkirawa	19456090-b49a-11d8-abeb-b8a03c50a862									1935-12-01T00:00:00Z		12	1935	5219633	5219633	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.138				CC0_1_0					2019-04-23T13:14:48.873Z		
1919757325	7e380070-f762-11e1-a439-00145eb45e9a	208d09b3-3f7c-4e77-a1bb-359969be0041	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													2437177		PRESERVED_SPECIMEN	NHMUK	ZOO	1976.143				CC0_1_0					2019-04-23T13:14:48.782Z		
1919757211	7e380070-f762-11e1-a439-00145eb45e9a	ba5b17b6-3790-4fb7-8e22-2c76766dd6cf	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata		SPECIES	Manis crassicaudata É.Geoffroy Saint-Hilaire, 1803			19456090-b49a-11d8-abeb-b8a03c50a862													5219633	5219633	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.142				CC0_1_0					2019-04-23T13:14:48.406Z		
1919757200	7e380070-f762-11e1-a439-00145eb45e9a	0593c443-3cb1-412a-b620-3ad6978a5a57	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata		SPECIES	Manis crassicaudata É.Geoffroy Saint-Hilaire, 1803	LK	Sri Lanka	19456090-b49a-11d8-abeb-b8a03c50a862													5219633	5219633	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.140				CC0_1_0					2019-04-23T13:14:48.987Z		
1919756478	7e380070-f762-11e1-a439-00145eb45e9a	a4117e9f-779b-4e28-a69f-bb27782f4144	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1975.2156				CC0_1_0					2019-04-23T13:14:48.530Z		
1919756191	7e380070-f762-11e1-a439-00145eb45e9a	41966d3e-7d48-47da-90f5-92cb65ee0a34	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832			19456090-b49a-11d8-abeb-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	NHMUK	ZOO	1975.1834				CC0_1_0					2019-04-23T13:14:48.462Z		TAXON_MATCH_FUZZY
1919756098	7e380070-f762-11e1-a439-00145eb45e9a	bcc5fd91-99ed-4627-924a-146a3a4e7eeb	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Pholidotus longicaudatus		SPECIES	Manis longicaudatus (Brisson, 1762)			19456090-b49a-11d8-abeb-b8a03c50a862													8481410	9454592	PRESERVED_SPECIMEN	NHMUK	ZOO	1975.1832				CC0_1_0					2019-04-23T13:14:48.869Z		TAXON_MATCH_FUZZY
1919756021	7e380070-f762-11e1-a439-00145eb45e9a	e3262619-7dc6-4e21-8c66-cf35f78ca6ec	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Pholidotus longicaudatus		SPECIES	Manis longicaudatus (Brisson, 1762)			19456090-b49a-11d8-abeb-b8a03c50a862													8481410	9454592	PRESERVED_SPECIMEN	NHMUK	ZOO	1975.1832				CC0_1_0					2019-04-23T13:14:49.471Z		TAXON_MATCH_FUZZY
1919755592	7e380070-f762-11e1-a439-00145eb45e9a	8d1bf229-bfc3-4685-bb62-8d4203c2d982	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758			19456090-b49a-11d8-abeb-b8a03c50a862													2437177		PRESERVED_SPECIMEN	NHMUK	ZOO	1975.1831				CC0_1_0					2019-04-23T13:14:49.102Z		
1919753133	7e380070-f762-11e1-a439-00145eb45e9a	0023e12a-97b7-4567-bb5a-33c6e324fac4	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN	China | South China	19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1973.1585				CC0_1_0					2019-04-23T13:14:46.697Z		
